Date,Date,Open,High,Low,Close,Volume,Adj Close
2013-02-01,41306,13860.58008,14019.78027,13860.58008,14009.79004,128420000,14009.79004
2013-01-31,41305,13910.41992,13941.05957,13860.58008,13860.58008,142600000,13860.58008
2013-01-30,41304,13954.41992,13966.12988,13896.9502,13910.41992,117200000,13910.41992
2013-01-29,41303,13881.92969,13969.99023,13880.00977,13954.41992,108230000,13954.41992
2013-01-28,41302,13895.98047,13915.71973,13862.57031,13881.92969,113570000,13881.92969
2013-01-25,41299,13825.33008,13895.98047,13825.33008,13895.98047,130300000,13895.98047
2013-01-24,41298,13779.33008,13879.66016,13779.33008,13825.33008,124780000,13825.33008
2013-01-23,41297,13712.20996,13794.29004,13710.12988,13779.33008,104490000,13779.33008
2013-01-22,41296,13649.7002,13712.20996,13622.95996,13712.20996,144300000,13712.20996
2013-01-18,41292,13596.01953,13649.92969,13571.86035,13649.7002,260900000,13649.7002
2013-01-17,41291,13511.23047,13633.88965,13510.24023,13596.01953,183900000,13596.01953
2013-01-16,41290,13534.88965,13534.88965,13468.95996,13511.23047,118540000,13511.23047
2013-01-15,41289,13507.32031,13546.37012,13445.79981,13534.88965,102280000,13534.88965
2013-01-14,41288,13488.42969,13520.17969,13459.83984,13507.32031,118460000,13507.32031
2013-01-11,41285,13471.4502,13496.67969,13439.96973,13488.42969,119200000,13488.42969
2013-01-10,41284,13391.82031,13478.2002,13382.29004,13471.21973,133520000,13471.21973
2013-01-09,41283,13329.91992,13416.54981,13329.08008,13390.50977,123070000,13390.50977
2013-01-08,41282,13377.41992,13377.41992,13293.12988,13328.84961,129570000,13328.84961
2013-01-07,41281,13436.12988,13436.12988,13343.32031,13384.29004,113120000,13384.29004
2013-01-04,41278,13391.04981,13447.11035,13376.23047,13435.20996,107590000,13435.20996
2013-01-03,41277,13413.00977,13430.59961,13358.29981,13391.36035,129630000,13391.36035
2013-01-02,41276,13104.29981,13412.70996,13104.29981,13412.54981,161430000,13412.54981
2012-12-31,41274,12938.19043,13109.12988,12883.88965,13104.13965,145740000,13104.13965
2012-12-28,41271,13095.08008,13095.45996,12926.86035,12938.11035,85980000,12938.11035
2012-12-27,41270,13114.96973,13141.74023,12964.08008,13096.30957,100160000,13096.30957
2012-12-26,41269,13138.84961,13174.87988,13076.87012,13114.58984,79410000,13114.58984
2012-12-24,41267,13190.15039,13190.37988,13128.54981,13138.92969,47710000,13138.92969
2012-12-21,41264,13309.9502,13309.9502,13122.53027,13190.83984,413270000,13190.83984
2012-12-20,41263,13246.66992,13314.63965,13216.03027,13311.71973,119800000,13311.71973
2012-12-19,41262,13351.04004,13357.7002,13251.74023,13251.96973,149020000,13251.96973
2012-12-18,41261,13236.61035,13365.86035,13232.58008,13350.95996,152920000,13350.95996
2012-12-17,41260,13135.16992,13244.33008,13134.62988,13235.38965,142980000,13235.38965
2012-12-14,41257,13170.79981,13190.41016,13118.45996,13135.00977,117620000,13135.00977
2012-12-13,41256,13241.37988,13264.41016,13147.19043,13170.71973,101190000,13170.71973
2012-12-12,41255,13250.04981,13329.44043,13227.44043,13245.4502,127510000,13245.4502
2012-12-11,41254,13170.33984,13306.57031,13170.33984,13248.44043,124510000,13248.44043
2012-12-10,41253,13154.88965,13195.34961,13139.08008,13169.87988,118530000,13169.87988
2012-12-07,41250,13072.87012,13157.28027,13072.87012,13155.12988,124130000,13155.12988
2012-12-06,41249,13026.19043,13076.87988,13007.83984,13074.04004,116850000,13074.04004
2012-12-05,41248,12948.95996,13089.11035,12923.44043,13034.49023,161230000,13034.49023
2012-12-04,41247,12966.4502,13022.50977,12940.07031,12951.78027,125290000,12951.78027
2012-12-03,41246,13027.73047,13087.32031,12959.41992,12965.59961,112900000,12965.59961
2012-11-30,41243,13022.04981,13053.74023,12988.67969,13025.58008,171070000,13025.58008
